FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJ_ANTICHAIN,PAIR_DEL_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration2.ats,false,true,172,9,272,452,74,0,0,0,452,1265,ASCC,7,false
s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration2.ats,false,true,172,9,272,452,74,0,0,0,0,0,RABIT,1866,false
Sunset_false-termination_true-no-overflow.c_Iteration5.ats,false,true,20,10,26,50,12,0,0,0,48,581,NCSB+Tarjan,2,false
Sunset_false-termination_true-no-overflow.c_Iteration5.ats,false,true,20,10,26,50,12,14,93,171,48,325,ASCC+Antichain,2,false
Sunset_false-termination_true-no-overflow.c_Iteration5.ats,false,true,20,10,26,50,12,0,0,0,48,503,ASCC,2,false
Sunset_false-termination_true-no-overflow.c_Iteration5.ats,false,true,20,10,26,50,12,0,0,0,0,0,RABIT,255,false
diff-alloca_true-termination.c.i_Iteration6.ats,false,true,56,5,70,85,28,0,0,0,85,151,NCSB+Tarjan,0,true
diff-alloca_true-termination.c.i_Iteration6.ats,false,true,56,5,70,85,28,0,16,109,85,141,ASCC+Antichain,1,true
diff-alloca_true-termination.c.i_Iteration6.ats,false,true,56,5,70,85,28,0,0,0,85,151,ASCC,1,true
diff-alloca_true-termination.c.i_Iteration6.ats,false,true,56,5,70,85,28,0,0,0,0,0,RABIT,200,true
MinusMin_true-termination.c_Iteration2.ats,true,true,5,5,5,17,12,0,0,0,17,8,NCSB+Tarjan,0,true
MinusMin_true-termination.c_Iteration2.ats,true,true,5,5,5,17,12,0,0,8,17,8,ASCC+Antichain,0,true
MinusMin_true-termination.c_Iteration2.ats,true,true,5,5,5,17,12,0,0,0,17,8,ASCC,0,true
MinusMin_true-termination.c_Iteration2.ats,true,true,5,5,5,17,12,0,0,0,0,0,RABIT,66,true
CookSeeZuleger-TACAS2013-Fig8b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,8,3,9,19,12,0,0,0,19,17,NCSB+Tarjan,0,true
CookSeeZuleger-TACAS2013-Fig8b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,8,3,9,19,12,1,0,13,19,15,ASCC+Antichain,0,true
CookSeeZuleger-TACAS2013-Fig8b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,8,3,9,19,12,0,0,0,19,17,ASCC,0,true
CookSeeZuleger-TACAS2013-Fig8b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,8,3,9,19,12,0,0,0,0,0,RABIT,65,true
count_up_and_down_alloca_true-termination.c.i_Iteration2.ats,false,true,29,6,33,110,35,0,0,0,104,53,NCSB+Tarjan,1,false
count_up_and_down_alloca_true-termination.c.i_Iteration2.ats,false,true,29,6,33,110,35,0,0,24,104,53,ASCC+Antichain,0,false
count_up_and_down_alloca_true-termination.c.i_Iteration2.ats,false,true,29,6,33,110,35,0,0,0,104,53,ASCC,0,false
count_up_and_down_alloca_true-termination.c.i_Iteration2.ats,false,true,29,6,33,110,35,0,0,0,0,0,RABIT,626,false
Avery-2006FLOPS-Tabel1_true-alloca_true-termination.c.i_Iteration2.ats,true,true,37,21,38,198,48,0,0,0,198,211,NCSB+Tarjan,1,false
Avery-2006FLOPS-Tabel1_true-alloca_true-termination.c.i_Iteration2.ats,true,true,37,21,38,198,48,0,14,97,198,175,ASCC+Antichain,1,false
Avery-2006FLOPS-Tabel1_true-alloca_true-termination.c.i_Iteration2.ats,true,true,37,21,38,198,48,0,0,0,198,211,ASCC,1,false
Avery-2006FLOPS-Tabel1_true-alloca_true-termination.c.i_Iteration2.ats,true,true,37,21,38,198,48,0,0,0,0,0,RABIT,490,false
s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration27.ats,false,true,6484,12,8364,1011,215,0,0,0,1011,73241,NCSB+Tarjan,680,true
s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration27.ats,false,true,6484,12,8364,1011,215,0,8710,48786,1011,58566,ASCC+Antichain,563,true
s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration27.ats,false,true,6484,12,8364,1011,215,0,0,0,1011,73241,ASCC,625,true
s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration27.ats,false,true,6484,12,8364,1011,215,0,0,0,0,0,RABIT,12843,true
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3.ats,false,true,26,6,30,77,29,0,0,0,77,66,NCSB+Tarjan,1,true
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3.ats,false,true,26,6,30,77,29,1,9,50,77,63,ASCC+Antichain,0,true
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3.ats,false,true,26,6,30,77,29,0,0,0,77,66,ASCC,0,true
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3.ats,false,true,26,6,30,77,29,0,0,0,0,0,RABIT,165,true
WhileNestedOffset_false-termination.c_Iteration2.ats,true,true,6,6,7,31,13,0,0,0,31,20,NCSB+Tarjan,0,false
WhileNestedOffset_false-termination.c_Iteration2.ats,true,true,6,6,7,31,13,0,1,4,31,20,ASCC+Antichain,0,false
WhileNestedOffset_false-termination.c_Iteration2.ats,true,true,6,6,7,31,13,0,0,0,31,20,ASCC,0,false
WhileNestedOffset_false-termination.c_Iteration2.ats,true,true,6,6,7,31,13,0,0,0,0,0,RABIT,84,false
b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration2.ats,false,true,14,13,18,40,13,0,0,0,40,103,NCSB+Tarjan,0,false
b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration2.ats,false,true,14,13,18,40,13,0,20,52,40,91,ASCC+Antichain,0,false
b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration2.ats,false,true,14,13,18,40,13,0,0,0,40,103,ASCC,0,false
b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration2.ats,false,true,14,13,18,40,13,0,0,0,0,0,RABIT,96,false
gcd1_true-termination.c_Iteration3.ats,false,true,15,6,22,44,17,0,0,0,44,75,NCSB+Tarjan,0,true
gcd1_true-termination.c_Iteration3.ats,false,true,15,6,22,44,17,3,23,41,44,73,ASCC+Antichain,1,true
gcd1_true-termination.c_Iteration3.ats,false,true,15,6,22,44,17,0,0,0,44,75,ASCC,1,true
gcd1_true-termination.c_Iteration3.ats,false,true,15,6,22,44,17,0,0,0,0,0,RABIT,125,true
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration4.ats,false,true,72,18,88,80,28,0,0,0,80,472,NCSB+Tarjan,1,true
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration4.ats,false,true,72,18,88,80,28,0,45,303,80,386,ASCC+Antichain,2,true
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration4.ats,false,true,72,18,88,80,28,0,0,0,80,472,ASCC,1,true
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration4.ats,false,true,72,18,88,80,28,0,0,0,0,0,RABIT,202,true
Urban-WST2013-Fig2_true-termination_true-no-overflow.c_Iteration12.ats,false,true,28,3,31,23,13,0,0,0,23,51,NCSB+Tarjan,1,true
Urban-WST2013-Fig2_true-termination_true-no-overflow.c_Iteration12.ats,false,true,28,3,31,23,13,0,5,43,23,51,ASCC+Antichain,1,true
Urban-WST2013-Fig2_true-termination_true-no-overflow.c_Iteration12.ats,false,true,28,3,31,23,13,0,0,0,23,51,ASCC,0,true
Urban-WST2013-Fig2_true-termination_true-no-overflow.c_Iteration12.ats,false,true,28,3,31,23,13,0,0,0,0,0,RABIT,166,true
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,19,41,20,110,28,0,0,0,110,324,NCSB+Tarjan,2,false
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,19,41,20,110,28,0,123,126,110,297,ASCC+Antichain,2,false
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,19,41,20,110,28,0,0,0,110,297,ASCC,1,false
c.08-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,19,41,20,110,28,0,0,0,0,0,RABIT,354,false
twisted_true-termination_true-no-overflow.c_Iteration2.ats,true,true,7,3,10,36,17,0,0,0,33,14,NCSB+Tarjan,0,false
twisted_true-termination_true-no-overflow.c_Iteration2.ats,true,true,7,3,10,36,17,0,0,2,29,12,ASCC+Antichain,0,false
twisted_true-termination_true-no-overflow.c_Iteration2.ats,true,true,7,3,10,36,17,0,0,0,29,12,ASCC,0,false
twisted_true-termination_true-no-overflow.c_Iteration2.ats,true,true,7,3,10,36,17,0,0,0,0,0,RABIT,98,false
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c_Iteration3.ats,false,true,10,3,12,20,13,0,0,0,20,23,NCSB+Tarjan,0,true
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c_Iteration3.ats,false,true,10,3,12,20,13,0,6,14,20,23,ASCC+Antichain,0,true
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c_Iteration3.ats,false,true,10,3,12,20,13,0,0,0,20,23,ASCC,0,true
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c_Iteration3.ats,false,true,10,3,12,20,13,0,0,0,0,0,RABIT,111,true
cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,0,0,0,85,45,NCSB+Tarjan,0,true
cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,1,0,41,85,45,ASCC+Antichain,0,true
cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,0,0,0,85,45,ASCC,1,true
cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,20,7,22,85,38,0,0,0,0,0,RABIT,73,true
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration3.ats,false,true,230,135,322,421,37,0,0,0,421,98574,NCSB+Tarjan,977,true
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration3.ats,false,true,230,135,322,421,37,19,12164,75858,421,88835,ASCC+Antichain,5110,true
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration3.ats,false,true,230,135,322,421,37,0,0,0,421,98574,ASCC,893,true
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration3.ats,false,true,230,135,322,421,37,0,0,0,0,0,RABIT,687,true
fermat_true-termination.c_Iteration3.ats,false,true,46,6,77,29,12,0,0,0,29,182,NCSB+Tarjan,1,true
fermat_true-termination.c_Iteration3.ats,false,true,46,6,77,29,12,8,30,108,29,155,ASCC+Antichain,1,true
fermat_true-termination.c_Iteration3.ats,false,true,46,6,77,29,12,0,0,0,29,182,ASCC,1,true
fermat_true-termination.c_Iteration3.ats,false,true,46,6,77,29,12,0,0,0,0,0,RABIT,185,true
pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,2446,3178,NCSB+Tarjan,49,true
pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,61,742,1141,2446,2040,ASCC+Antichain,33,true
pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,2446,3178,ASCC,48,true
pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,0,0,RABIT,452,true
array16_alloca_fixed_true-termination.c.i_Iteration3.ats,false,true,25,7,30,83,29,0,0,0,79,63,NCSB+Tarjan,0,false
array16_alloca_fixed_true-termination.c.i_Iteration3.ats,false,true,25,7,30,83,29,0,0,27,79,60,ASCC+Antichain,1,false
array16_alloca_fixed_true-termination.c.i_Iteration3.ats,false,true,25,7,30,83,29,0,0,0,79,60,ASCC,0,false
array16_alloca_fixed_true-termination.c.i_Iteration3.ats,false,true,25,7,30,83,29,0,0,0,0,0,RABIT,242,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration3.ats,true,true,28,21,30,154,37,0,0,0,154,276,NCSB+Tarjan,2,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration3.ats,true,true,28,21,30,154,37,1,33,89,154,203,ASCC+Antichain,1,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration3.ats,true,true,28,21,30,154,37,0,0,0,154,256,ASCC,1,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration3.ats,true,true,28,21,30,154,37,0,0,0,0,0,RABIT,368,false
cstrncmp_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,20,23,22,110,38,0,0,0,110,281,NCSB+Tarjan,2,true
cstrncmp_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,20,23,22,110,38,0,224,57,110,281,ASCC+Antichain,3,true
cstrncmp_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,20,23,22,110,38,0,0,0,110,281,ASCC,2,true
cstrncmp_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,20,23,22,110,38,0,0,0,0,0,RABIT,74,true
diff-alloca_true-termination.c.i_Iteration5.ats,false,true,29,8,38,122,28,0,0,0,67,68,NCSB+Tarjan,0,false
diff-alloca_true-termination.c.i_Iteration5.ats,false,true,29,8,38,122,28,0,20,27,67,67,ASCC+Antichain,0,false
diff-alloca_true-termination.c.i_Iteration5.ats,false,true,29,8,38,122,28,0,0,0,67,67,ASCC,1,false
diff-alloca_true-termination.c.i_Iteration5.ats,false,true,29,8,38,122,28,0,0,0,0,0,RABIT,192,false
cstrcmp_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,16,11,18,78,31,0,0,0,78,121,NCSB+Tarjan,1,true
cstrcmp_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,16,11,18,78,31,0,64,47,78,114,ASCC+Antichain,1,true
cstrcmp_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,16,11,18,78,31,0,0,0,78,121,ASCC,1,true
cstrcmp_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,16,11,18,78,31,0,0,0,0,0,RABIT,68,true
b.15_true-termination_true-no-overflow.c_Iteration3.ats,true,true,7,10,8,36,12,0,0,0,36,43,NCSB+Tarjan,0,false
b.15_true-termination_true-no-overflow.c_Iteration3.ats,true,true,7,10,8,36,12,0,16,21,36,41,ASCC+Antichain,0,false
b.15_true-termination_true-no-overflow.c_Iteration3.ats,true,true,7,10,8,36,12,0,0,0,36,43,ASCC,0,false
b.15_true-termination_true-no-overflow.c_Iteration3.ats,true,true,7,10,8,36,12,0,0,0,0,0,RABIT,97,false
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration2.ats,false,true,100,18,125,168,37,0,0,0,168,545,NCSB+Tarjan,3,false
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration2.ats,false,true,100,18,125,168,37,14,112,255,168,446,ASCC+Antichain,2,false
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration2.ats,false,true,100,18,125,168,37,0,0,0,168,474,ASCC,1,false
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration2.ats,false,true,100,18,125,168,37,0,0,0,0,0,RABIT,756,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6.ats,false,true,1205,18,2354,44,10,0,0,0,33,1342,NCSB+Tarjan,4,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6.ats,false,true,1205,18,2354,44,10,0,28,897,33,1116,ASCC+Antichain,5,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6.ats,false,true,1205,18,2354,44,10,0,0,0,33,1130,ASCC,3,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6.ats,false,true,1205,18,2354,44,10,0,0,0,0,0,RABIT,20451,false
cstrcat_diffterm_alloca_true-termination.c.i_Iteration3.ats,false,true,44,10,61,75,29,0,0,0,75,109,NCSB+Tarjan,1,true
cstrcat_diffterm_alloca_true-termination.c.i_Iteration3.ats,false,true,44,10,61,75,29,0,6,91,75,100,ASCC+Antichain,1,true
cstrcat_diffterm_alloca_true-termination.c.i_Iteration3.ats,false,true,44,10,61,75,29,0,0,0,75,109,ASCC,1,true
cstrcat_diffterm_alloca_true-termination.c.i_Iteration3.ats,false,true,44,10,61,75,29,0,0,0,0,0,RABIT,87,true
Narrowing_false-termination_true-no-overflow.c_Iteration4.ats,true,true,28,8,39,78,18,0,0,0,78,306,NCSB+Tarjan,1,false
Narrowing_false-termination_true-no-overflow.c_Iteration4.ats,true,true,28,8,39,78,18,0,18,44,75,138,ASCC+Antichain,1,false
Narrowing_false-termination_true-no-overflow.c_Iteration4.ats,true,true,28,8,39,78,18,0,0,0,75,144,ASCC,1,false
Narrowing_false-termination_true-no-overflow.c_Iteration4.ats,true,true,28,8,39,78,18,0,0,0,0,0,RABIT,131,false
PastaC2_true-termination.c_Iteration3.ats,true,true,8,5,9,31,13,0,0,0,31,20,NCSB+Tarjan,0,false
PastaC2_true-termination.c_Iteration3.ats,true,true,8,5,9,31,13,0,0,5,31,20,ASCC+Antichain,0,false
PastaC2_true-termination.c_Iteration3.ats,true,true,8,5,9,31,13,0,0,0,31,20,ASCC,0,false
PastaC2_true-termination.c_Iteration3.ats,true,true,8,5,9,31,13,0,0,0,0,0,RABIT,81,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration4.ats,false,true,66,33,74,198,37,0,0,0,198,1305,NCSB+Tarjan,6,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration4.ats,false,true,66,33,74,198,37,29,393,469,198,983,ASCC+Antichain,5,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration4.ats,false,true,66,33,74,198,37,0,0,0,198,1198,ASCC,5,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration4.ats,false,true,66,33,74,198,37,0,0,0,0,0,RABIT,791,false
Nyala-2lex_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,8,5,11,17,10,0,0,0,17,21,NCSB+Tarjan,0,true
Nyala-2lex_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,8,5,11,17,10,0,1,17,17,21,ASCC+Antichain,0,true
Nyala-2lex_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,8,5,11,17,10,0,0,0,17,21,ASCC,0,true
Nyala-2lex_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,8,5,11,17,10,0,0,0,0,0,RABIT,101,true
b.07-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,21,15,21,78,29,0,0,0,78,74,NCSB+Tarjan,0,true
b.07-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,21,15,21,78,29,0,3,55,78,59,ASCC+Antichain,0,true
b.07-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,21,15,21,78,29,0,0,0,78,74,ASCC,0,true
b.07-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,21,15,21,78,29,0,0,0,0,0,RABIT,78,true
stroeder2-alloca_true-termination.c.i_Iteration3.ats,false,true,24,14,28,65,23,0,0,0,65,100,NCSB+Tarjan,1,true
stroeder2-alloca_true-termination.c.i_Iteration3.ats,false,true,24,14,28,65,23,0,28,51,65,87,ASCC+Antichain,0,true
stroeder2-alloca_true-termination.c.i_Iteration3.ats,false,true,24,14,28,65,23,0,0,0,65,100,ASCC,1,true
stroeder2-alloca_true-termination.c.i_Iteration3.ats,false,true,24,14,28,65,23,0,0,0,0,0,RABIT,157,true
Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2.ats,true,true,6,5,6,21,14,0,0,0,21,15,NCSB+Tarjan,0,true
Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2.ats,true,true,6,5,6,21,14,0,4,11,21,15,ASCC+Antichain,0,true
Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2.ats,true,true,6,5,6,21,14,0,0,0,21,15,ASCC,0,true
Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2.ats,true,true,6,5,6,21,14,0,0,0,0,0,RABIT,66,true
AliasDarteFeautrierGonnord-SAS2010-loops_true-termination_false-no-overflow.c_Iteration2.ats,false,true,14,7,18,51,17,0,0,0,51,51,NCSB+Tarjan,0,true
AliasDarteFeautrierGonnord-SAS2010-loops_true-termination_false-no-overflow.c_Iteration2.ats,false,true,14,7,18,51,17,4,2,42,51,51,ASCC+Antichain,0,true
AliasDarteFeautrierGonnord-SAS2010-loops_true-termination_false-no-overflow.c_Iteration2.ats,false,true,14,7,18,51,17,0,0,0,51,51,ASCC,0,true
AliasDarteFeautrierGonnord-SAS2010-loops_true-termination_false-no-overflow.c_Iteration2.ats,false,true,14,7,18,51,17,0,0,0,0,0,RABIT,137,true
pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3.ats,true,true,72,7,100,547,126,0,0,0,547,699,NCSB+Tarjan,6,true
pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3.ats,true,true,72,7,100,547,126,24,190,241,547,473,ASCC+Antichain,4,true
pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3.ats,true,true,72,7,100,547,126,0,0,0,547,699,ASCC,7,true
pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3.ats,true,true,72,7,100,547,126,0,0,0,0,0,RABIT,110,true
Choose_false-termination.c_Iteration4.ats,true,true,16,4,17,25,12,0,0,0,25,28,NCSB+Tarjan,0,false
Choose_false-termination.c_Iteration4.ats,true,true,16,4,17,25,12,0,0,2,25,28,ASCC+Antichain,0,false
Choose_false-termination.c_Iteration4.ats,true,true,16,4,17,25,12,0,0,0,25,28,ASCC,0,false
Choose_false-termination.c_Iteration4.ats,true,true,16,4,17,25,12,0,0,0,0,0,RABIT,105,false
pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,0,0,0,883,1120,NCSB+Tarjan,12,true
pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,36,302,383,883,747,ASCC+Antichain,9,true
pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,0,0,0,883,1120,ASCC,11,true
pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,0,0,0,0,0,RABIT,145,true
Masse-VMCAI2014-Ex6_true-termination.c_Iteration2.ats,false,true,9,4,12,17,10,0,0,0,17,22,NCSB+Tarjan,0,true
Masse-VMCAI2014-Ex6_true-termination.c_Iteration2.ats,false,true,9,4,12,17,10,0,4,16,17,21,ASCC+Antichain,0,true
Masse-VMCAI2014-Ex6_true-termination.c_Iteration2.ats,false,true,9,4,12,17,10,0,0,0,17,22,ASCC,0,true
Masse-VMCAI2014-Ex6_true-termination.c_Iteration2.ats,false,true,9,4,12,17,10,0,0,0,0,0,RABIT,111,true
pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,371,7,638,2350,519,0,0,0,2350,3142,NCSB+Tarjan,46,true
pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,371,7,638,2350,519,61,742,1117,2350,2016,ASCC+Antichain,32,true
pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,371,7,638,2350,519,0,0,0,2350,3142,ASCC,46,true
pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,371,7,638,2350,519,0,0,0,0,0,RABIT,385,true
GCD3_true-termination_true-no-overflow.c_Iteration4.ats,true,true,10,8,11,52,25,0,0,0,52,34,NCSB+Tarjan,0,false
GCD3_true-termination_true-no-overflow.c_Iteration4.ats,true,true,10,8,11,52,25,0,1,12,52,34,ASCC+Antichain,1,false
GCD3_true-termination_true-no-overflow.c_Iteration4.ats,true,true,10,8,11,52,25,0,0,0,52,34,ASCC,0,false
GCD3_true-termination_true-no-overflow.c_Iteration4.ats,true,true,10,8,11,52,25,0,0,0,0,0,RABIT,104,false
fermat_true-termination.c_Iteration2.ats,false,true,15,7,21,37,12,0,0,0,26,15,NCSB+Tarjan,0,false
fermat_true-termination.c_Iteration2.ats,false,true,15,7,21,37,12,0,0,2,26,15,ASCC+Antichain,0,false
fermat_true-termination.c_Iteration2.ats,false,true,15,7,21,37,12,0,0,0,26,15,ASCC,0,false
fermat_true-termination.c_Iteration2.ats,false,true,15,7,21,37,12,0,0,0,0,0,RABIT,188,false
cstrpbrk_malloc_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,38,0,0,0,132,274,NCSB+Tarjan,2,false
